"Bug
ID",Product,Component,Assignee,Status,Resolution,Summary,Changed,"Assignee
Real
Name",Classification,Hardware,"Number of
Comments",Opened,OS,Priority,Reporter,"Reporter
Real
Name",Severity,"Target
Milestone",Version,Votes
334008,PDE,UI,cwindatt,VERIFIED,FIXED,FeatureExportOperation does not setup the container feature properly,1/26/2011 13:59,Curtis Windatt,Eclipse,PC,6,1/11/2011 12:45,Mac OS X - Carbon (unsup.),P3,jeffmcaffer,Jeff McAffer,normal,3.7 M5,3.7,0
334034,PDE,UI,cwindatt,VERIFIED,FIXED,[target] IU containers do not report all contained features,2/17/2011 4:23,Curtis Windatt,Eclipse,PC,5,1/11/2011 16:06,Mac OS X - Carbon (unsup.),P3,jeffmcaffer,Jeff McAffer,major,3.7 M5,3.7,0
334061,PDE,UI,cwindatt,VERIFIED,FIXED,NPE when importing binary plug-ins,3/1/2011 4:39,Curtis Windatt,Eclipse,PC,6,1/12/2011 4:18,Windows XP,P3,daniel_megert,Dani Megert,critical,3.7 M6,3.7,0
334512,PDE,UI,cwindatt,VERIFIED,FIXED,Reattaching detached 'Error Log' view seems to kill the view,1/26/2011 13:02,Curtis Windatt,Eclipse,PC,7,1/17/2011 9:00,Windows XP,P3,remy.suen,Remy Suen,major,3.7 M5,3.7,0
334923,PDE,Doc,cwindatt,VERIFIED,FIXED,Helios Plug-in Development Environment Guide Documentation - Duplicate Entry,3/8/2011 6:10,Curtis Windatt,Eclipse,PC,3,1/20/2011 11:40,Windows XP,P3,mwallis76,Michael,trivial,3.7 M6,3.7,0
335216,Platform,Debug,cwindatt,VERIFIED,FIXED,[detail] Widget disposed exception from detail pane proxy,5/24/2013 12:37,Curtis Windatt,Eclipse,All,10,1/24/2011 11:43,All,P3,Michael_Rennie,Michael Rennie,normal,4.3 M7,3.7,0
337469,PDE,UI,cwindatt,VERIFIED,FIXED,ConcurrentModificationException trying to search in the target platform preference page,3/8/2011 6:02,Curtis Windatt,Eclipse,PC,5,2/17/2011 12:20,Windows 7,P3,Michael_Rennie,Michael Rennie,normal,3.7 M6,3.7,0
337909,PDE,UI,cwindatt,VERIFIED,FIXED,Only one package version visible in manifest editor,4/13/2011 4:12,Curtis Windatt,Eclipse,PC,8,2/22/2011 16:52,Linux,P3,cwindatt,Curtis Windatt,normal,3.6.2+,3.7,0
339856,PDE,UI,cwindatt,VERIFIED,FIXED,Exception in quick assist,4/26/2011 6:38,Curtis Windatt,Eclipse,PC,3,3/14/2011 6:01,Windows XP,P3,krzysztof.daniel,Krzysztof Daniel,normal,3.7 M7,3.7,0
340203,PDE,UI,cwindatt,VERIFIED,FIXED,Event details dialog should have a resizable text field,4/26/2011 7:18,Curtis Windatt,Eclipse,PC,7,3/16/2011 13:58,Windows 7,P3,Olivier_Thomann,Olivier Thomann,normal,3.7 M7,3.7,0
340790,JDT,Debug,cwindatt,VERIFIED,FIXED,Breakpoint detail pane created twice,1/8/2013 11:21,Curtis Windatt,Eclipse,PC,5,3/23/2011 13:51,Windows XP,P3,daniel_megert,Dani Megert,normal,4.3 M5,3.6,0
340906,PDE,UI,cwindatt,VERIFIED,FIXED,Non UI thread applications no longer have their test harness set,4/11/2011 11:20,Curtis Windatt,Eclipse,PC,12,3/24/2011 16:13,Linux,P3,cwindatt,Curtis Windatt,critical,3.7 M7,3.7,0
341635,PDE,UI,cwindatt,VERIFIED,FIXED,Bundle Editor version value should handle invalid version format,4/26/2011 12:48,Curtis Windatt,Eclipse,PC,6,4/1/2011 10:30,Windows 7,P3,Olivier_Thomann,Olivier Thomann,normal,3.7 M7,3.7,0
342193,PDE,UI,cwindatt,VERIFIED,FIXED,Target Platform service throws exceptions if run without OSGi,4/25/2011 11:03,Curtis Windatt,Eclipse,PC,14,4/7/2011 12:31,Linux,P3,cwindatt,Curtis Windatt,normal,3.7 M7,3.7,0
342512,PDE,UI,cwindatt,VERIFIED,FIXED,Plug-in Manifest Editor adds garbage after '&' mnemonics when saving.,5/16/2011 17:37,Curtis Windatt,Eclipse,All,8,4/12/2011 3:28,All,P3,maedera,Masaihko Maedera,normal,3.7 RC1,3.7,0
342540,PDE,UI,cwindatt,VERIFIED,FIXED,Extension point deletion is non-intuitive,5/17/2011 5:56,Curtis Windatt,Eclipse,PC,9,4/12/2011 6:55,Windows XP,P3,ankur_sharma,Ankur Sharma,minor,3.7 RC1,3.7,0
342710,PDE,UI,cwindatt,VERIFIED,FIXED,NPE in SchemaErrorReporter during a build,5/20/2011 9:24,Curtis Windatt,Eclipse,PC,7,4/13/2011 9:22,Windows XP,P3,remy.suen,Remy Suen,normal,3.7 RC1,3.7,0
344633,PDE,UI,cwindatt,VERIFIED,FIXED,PDE chooses wrong JRE / EE to launch JUnit plugin tests,1/28/2013 11:59,Curtis Windatt,Eclipse,PC,8,5/3/2011 14:53,Windows 7,P3,Michael_Rennie,Michael Rennie,normal,4.3 M3,3.7,0
344731,PDE,UI,cwindatt,VERIFIED,FIXED,DS File wizard has confusing error,5/16/2011 17:33,Curtis Windatt,Eclipse,PC,8,5/4/2011 13:02,Linux,P3,cwindatt,Curtis Windatt,normal,3.7 RC1,3.7,0
344867,PDE,Doc,cwindatt,VERIFIED,FIXED,org.eclipse.pde.doc.user\guide\tools\editors\manifest_editor\automated_management.htm,5/18/2011 11:33,Curtis Windatt,Eclipse,PC,3,5/5/2011 13:11,Windows 7,P3,Olivier_Thomann,Olivier Thomann,normal,3.7 RC2,3.7,0
345007,PDE,UI,cwindatt,VERIFIED,FIXED,NPE browsing external plugin on search path,5/16/2011 17:31,Curtis Windatt,Eclipse,PC,7,5/6/2011 14:21,Windows 7,P3,john.arthorne,John Arthorne,major,3.7 RC1,3.7,0
345045,PDE,UI,cwindatt,VERIFIED,FIXED,Component editor produces invalid MANIFEST.MF - line too long,9/14/2011 5:51,Curtis Windatt,Eclipse,PC,7,5/6/2011 21:02,Mac OS X - Carbon (unsup.),P3,bhunt,Bryan Hunt,critical,3.8 M2,3.7,0
345592,PDE,Doc,cwindatt,VERIFIED,FIXED,Better navigation for sub-sections in 'What's new' document,5/18/2011 10:54,Curtis Windatt,Eclipse,All,4,5/12/2011 9:00,All,P3,deepakazad,Deepak Azad,normal,3.7 RC2,3.7,0
345620,PDE,API Tools,cwindatt,VERIFIED,FIXED,Incorrect casing on API Use Scans tab on error/warnings pref page,5/16/2011 17:30,Curtis Windatt,Eclipse,PC,6,5/12/2011 12:13,Windows XP,P3,cwindatt,Curtis Windatt,trivial,3.7 RC1,3.6,0
345644,PDE,UI,cwindatt,VERIFIED,FIXED,Update what's new for 3.7,5/19/2011 10:52,Curtis Windatt,Eclipse,PC,15,5/12/2011 14:48,Windows 7,P3,john.arthorne,John Arthorne,normal,3.7 RC2,3.7,0
346216,PDE,UI,cwindatt,VERIFIED,FIXED,Regression to 3.7: 'Select All' on target preference page does nothing,5/19/2011 10:56,Curtis Windatt,Eclipse,All,11,5/18/2011 6:45,All,P3,daniel_megert,Dani Megert,major,3.7 RC2,3.7,0
347379,PDE,UI,cwindatt,VERIFIED,FIXED,Manifest editor Add... imported package thows NPE,5/27/2011 13:04,Curtis Windatt,Eclipse,PC,7,5/26/2011 17:19,Windows 7,P3,tjbishop,Troy Bishop,major,3.6.2+,3.6.2,1
347476,PDE,UI,cwindatt,VERIFIED,FIXED,Example incorrect on target provisioner extension schema,10/25/2011 14:19,Curtis Windatt,Eclipse,PC,3,5/27/2011 11:43,Windows 7,P3,cwindatt,Curtis Windatt,normal,3.8 M3,3.6.2,0
347668,PDE,UI,cwindatt,VERIFIED,FIXED,[target] NPE in LoadTargetDefinitionJob#handleReload,8/3/2011 9:22,Curtis Windatt,Eclipse,PC,5,5/30/2011 11:38,Windows 7,P3,nicolas.bros,Nicolas Bros,normal,3.8 M1,3.6.2,0
348077,PDE,UI,cwindatt,VERIFIED,FIXED,Increment version available for plug-in creation,6/3/2011 16:49,Curtis Windatt,Eclipse,PC,19,6/2/2011 11:07,Linux,P3,cwindatt,Curtis Windatt,normal,3.7 RC4,3.7,0
348099,PDE,UI,cwindatt,VERIFIED,FIXED,Update target versions in creation wizards and constants,5/8/2012 14:27,Curtis Windatt,Eclipse,PC,19,6/2/2011 12:17,Linux,P3,cwindatt,Curtis Windatt,normal,3.8 M7,3.7,0
348398,Platform,UI,cwindatt,VERIFIED,FIXED,Missing setFocus call on tab selection,3/13/2012 17:23,Curtis Windatt,Eclipse,PC,6,6/6/2011 10:09,Windows XP,P3,emoffatt,Eric Moffatt,normal,4.2 M6,4.1,0
349706,PDE,API Tools,cwindatt,VERIFIED,FIXED,PreferencesTests rely on test ordering,8/25/2011 15:15,Curtis Windatt,Eclipse,PC,5,6/17/2011 12:29,Windows 7,P3,Michael_Rennie,Michael Rennie,normal,3.7.1,3.7,0
350756,PDE,UI,cwindatt,VERIFIED,FIXED,[patch] 'Header must be terminated by a line break' quick fix,9/14/2011 6:00,Curtis Windatt,Eclipse,All,9,6/29/2011 19:12,All,P3,benjamin.cox,Ben Cox,enhancement,3.8 M2,3.7,0
350949,PDE,UI,cwindatt,VERIFIED,FIXED,[target] Unexternalized string in New Target Definition wizard,8/3/2011 10:06,Curtis Windatt,Eclipse,PC,7,7/1/2011 11:39,Windows XP,P3,kitlo,Kit Lo,normal,3.8 M1,3.7,0
350951,PDE,UI,cwindatt,VERIFIED,FIXED,[target] Buttons on Implicit Dependencies tab of New Target Definition wizard not justified,8/3/2011 17:25,Curtis Windatt,Eclipse,PC,3,7/1/2011 11:54,Windows XP,P3,kitlo,Kit Lo,normal,3.8 M1,3.7,0
351830,PDE,UI,cwindatt,VERIFIED,FIXED,[patch] Optional runtime dependencies in pde.runtime should be non-greedy,9/14/2011 14:21,Curtis Windatt,Eclipse,All,10,7/12/2011 8:46,All,P3,martin.oberhuber,Martin Oberhuber,normal,3.8 M2,3.7,0
352196,PDE,UI,cwindatt,VERIFIED,FIXED,ExternalModelManager#extractJar - prove for NPE,8/3/2011 17:14,Curtis Windatt,Eclipse,PC,5,7/15/2011 6:45,Linux,P3,karsten.thoms,Karsten Thoms,trivial,3.8 M1,3.7,0
352232,PDE,UI,cwindatt,VERIFIED,FIXED,Target Definition Editor > Add > Features dialog box does not sort list of features found,8/3/2011 16:44,Curtis Windatt,Eclipse,All,4,7/15/2011 12:36,All,P3,hendy,Hendy Irawan,normal,3.8 M1,3.7,0
352274,PDE,UI,cwindatt,VERIFIED,FIXED,feature editor does not set dirty state on license text editing,8/3/2011 10:12,Curtis Windatt,Eclipse,PC,4,7/16/2011 12:55,Linux,P3,michael.keppler,Michael Keppler,normal,3.8 M1,3.7,0
352436,PDE,UI,cwindatt,VERIFIED,FIXED,Add option to setup API tools when converting a project to a plug-in project,10/25/2011 14:31,Curtis Windatt,Eclipse,All,14,7/19/2011 6:55,All,P3,daniel_megert,Dani Megert,enhancement,3.8 M3,3.7,0
352804,PDE,UI,cwindatt,VERIFIED,FIXED,[target] NPE in LoadTargetDefinitionJob#handleReload,9/1/2011 15:25,Curtis Windatt,Eclipse,PC,11,7/21/2011 16:59,Windows 7,P3,cwindatt,Curtis Windatt,normal,3.7.1,3.6.2,0
352806,PDE,UI,cwindatt,VERIFIED,FIXED,[target] Target Platform Resolution Fails with unsatisfied dependencies in Indigo but works in Helios SR2,9/1/2011 15:26,Curtis Windatt,Eclipse,All,6,7/21/2011 17:22,All,P3,cwindatt,Curtis Windatt,major,3.7.1,4,0
352808,PDE,UI,cwindatt,VERIFIED,FIXED,Editing the configuration area location doesn't mark the launch configuration as changed,12/6/2011 17:38,Curtis Windatt,Eclipse,PC,7,7/21/2011 18:59,Windows 7,P3,eric.jain,Eric Jain,normal,3.8 M4,3.7,3
353344,PDE,UI,cwindatt,VERIFIED,FIXED,Organize manifest tool should not be available if custom=true is set on build.properties,10/25/2011 14:29,Curtis Windatt,Eclipse,PC,4,7/28/2011 12:30,Linux,P3,cwindatt,Curtis Windatt,normal,3.8 M3,3.7,0
353358,PDE,Doc,cwindatt,VERIFIED,FIXED,Replace screenshots and text for changing Provider to Vendor,6/7/2012 12:03,Curtis Windatt,Eclipse,PC,3,7/28/2011 14:50,Linux,P3,cwindatt,Curtis Windatt,normal,3.8 RC4,3.7,0
353484,PDE,UI,cwindatt,VERIFIED,FIXED,Incorrect value for Service-Component header when bundle has a custom root,10/25/2011 14:23,Curtis Windatt,Eclipse,PC,4,8/1/2011 6:11,Windows Vista,P3,kaloyan.r,Kaloyan Raev,normal,3.8 M3,3.7,0
353568,PDE,API Tools,cwindatt,VERIFIED,FIXED,API Tools test failures in I20110729-1200,8/15/2011 12:50,Curtis Windatt,Eclipse,PC,14,8/2/2011 8:26,Windows XP,P3,cwindatt,Curtis Windatt,normal,3.8 M1,3.7,0
353770,PDE,UI,cwindatt,VERIFIED,FIXED,[target] INVALID externalized string in New Target Definition wizard,9/14/2011 14:32,Curtis Windatt,Eclipse,PC,3,8/3/2011 10:06,Windows XP,P3,ankur_sharma,Ankur Sharma,normal,3.8 M2,3.7,0
353814,PDE,UI,cwindatt,VERIFIED,FIXED,ExternalModelManager#extractJar - prove for NPE,8/25/2011 17:30,Curtis Windatt,Eclipse,PC,7,8/3/2011 15:08,Linux,P3,cwindatt,Curtis Windatt,trivial,3.7.1,3.7,0
353815,PDE,UI,cwindatt,VERIFIED,FIXED,NPE in P2TargetUtils.getAgent(),8/25/2011 17:22,Curtis Windatt,Eclipse,PC,11,8/3/2011 15:10,Windows Vista,P3,ed,Ed Willink,normal,3.7.1,3.7,0
354549,PDE,UI,cwindatt,VERIFIED,FIXED,[patch] Optional runtime dependencies in pde.runtime should be non-greedy,8/25/2011 17:20,Curtis Windatt,Eclipse,All,7,8/11/2011 16:28,All,P3,cwindatt,Curtis Windatt,normal,3.7.1,3.7,0
354557,PDE,UI,cwindatt,VERIFIED,FIXED,[Regression] ExternalLibraryCache causes false classpath problem markers.,8/25/2011 17:19,Curtis Windatt,Eclipse,PC,6,8/11/2011 17:11,Windows XP,P3,cwindatt,Curtis Windatt,normal,3.7.1,3.7,0
354875,Platform,UI,cwindatt,VERIFIED,FIXED,[Compatibility] Many exceptions logged when opening a .ecorediag file,5/1/2012 15:18,Curtis Windatt,Eclipse,PC,18,8/16/2011 14:15,Windows XP,P3,remy.suen,Remy Suen,major,4.2 M7,4.1,0
354895,PDE,UI,cwindatt,VERIFIED,FIXED,Setting Target Platform doesn't update ECLIPSE_HOME until workbench is restarted,1/17/2013 13:39,Curtis Windatt,Eclipse,All,19,8/16/2011 18:41,Mac OS X - Carbon (unsup.),P3,aricart,Alberto Ricart,major,3.8.2,3.7,0
354936,PDE,UI,cwindatt,VERIFIED,FIXED,"Problem with perspectiveExtension relative attribute - ""Referenced part does not exist yet""",3/15/2016 12:39,Curtis Windatt,Eclipse,All,8,8/17/2011 6:38,All,P3,public,,normal,3.8 M7,3.7,0
354993,PDE,UI,cwindatt,VERIFIED,FIXED,"running PluginModelManager.UpdateClasspathsJob causes race condition, locks",10/4/2013 15:45,Curtis Windatt,Eclipse,PC,16,8/17/2011 14:30,Windows XP,P3,nevicosi,Jeff Nevicosi,normal,4.3 M5,4,0
355109,PDE,UI,cwindatt,VERIFIED,FIXED,NPE searching for references to extension point,9/14/2011 14:46,Curtis Windatt,Eclipse,PC,3,8/18/2011 11:57,Windows 7,P3,john.arthorne,John Arthorne,normal,3.8 M2,4.2,0
355847,PDE,UI,cwindatt,VERIFIED,FIXED,'Compilers' preference page has help about the workbench,5/30/2012 3:47,Curtis Windatt,Eclipse,PC,5,8/25/2011 10:26,Windows XP,P3,remy.suen,Remy Suen,normal,3.8 RC3,3.7,0
355873,PDE,UI,cwindatt,VERIFIED,FIXED,Import from CVS tests no longer have a repo to import from,1/19/2012 11:09,Curtis Windatt,Eclipse,PC,7,8/25/2011 12:17,Linux,P3,cwindatt,Curtis Windatt,normal,3.7.2,3.7,0
355890,PDE,UI,cwindatt,VERIFIED,FIXED,Target platform does not recognize bundles with extension other than *.jar,1/24/2012 12:24,Curtis Windatt,Eclipse,PC,8,8/25/2011 15:42,Windows XP,P3,zina,Zina Mostafia,normal,3.8 M5,3.7,0
356001,PDE,UI,cwindatt,VERIFIED,FIXED,Parent shell incorrect for 'Plug-in Selection' dialog,9/14/2011 14:32,Curtis Windatt,Eclipse,PC,3,8/27/2011 7:07,Windows 7,P3,remy.suen,Remy Suen,normal,3.8 M2,3.8,0
356108,PDE,Doc,cwindatt,VERIFIED,FIXED,Update the screen shots for the API Tools errors / warnings page,5/15/2012 11:09,Curtis Windatt,Eclipse,PC,4,8/29/2011 13:35,Windows 7,P3,Michael_Rennie,Michael Rennie,normal,3.8 RC1,3.8,0
357271,PDE,API Tools,cwindatt,VERIFIED,FIXED,Out of synch exception while running the API tools builder,10/25/2011 14:42,Curtis Windatt,Eclipse,PC,4,9/9/2011 14:26,Windows 7,P3,Olivier_Thomann,Olivier Thomann,normal,3.8 M3,3.7,0
357452,PDE,UI,cwindatt,VERIFIED,FIXED,Fix 'Import from repository' menu label,9/14/2011 14:28,Curtis Windatt,Eclipse,All,3,9/13/2011 4:25,All,P3,daniel_megert,Dani Megert,trivial,3.8 M2,3.8,0
357517,PDE,Doc,cwindatt,VERIFIED,FIXED,Fix screenshots for compilers preference page,5/15/2012 11:14,Curtis Windatt,Eclipse,PC,5,9/13/2011 12:28,Linux,P3,cwindatt,Curtis Windatt,normal,3.8 RC1,3.7,0
357940,PDE,UI,cwindatt,VERIFIED,FIXED,"Inconvenient representation of children of org.eclipse.ui.activities, org.eclipse.ui.handlers nodes when editing a plugin.xml",10/25/2011 14:40,Curtis Windatt,Eclipse,PC,9,9/16/2011 9:45,All,P3,Dzianis.Frydliand,Dennis Fridlyand,enhancement,3.8 M3,3.7,8
358274,PDE,UI,cwindatt,VERIFIED,FIXED,PDE core target package is broken in the git repository,10/25/2011 14:38,Curtis Windatt,Eclipse,PC,16,9/20/2011 13:02,Linux,P3,cwindatt,Curtis Windatt,major,3.8 M3,3.7,0
359314,PDE,UI,cwindatt,VERIFIED,FIXED,Use menus extension point instead of popupmenus,10/25/2011 14:37,Curtis Windatt,Eclipse,PC,7,9/28/2011 18:03,Linux,P3,cwindatt,Curtis Windatt,normal,3.8 M3,3.7,0
359544,PDE,UI,cwindatt,VERIFIED,FIXED,[target] Versions are improperly compared when resolving to the latest version,12/7/2011 12:14,Curtis Windatt,Eclipse,PC,6,9/30/2011 6:33,Windows XP,P3,nigelipse,Nigel Westbury,normal,3.8 M4,4.2,0
359701,PDE,UI,cwindatt,VERIFIED,FIXED,Convert to Plug-in Projects... dialog should remember settings,10/4/2011 4:48,Curtis Windatt,Eclipse,All,3,10/3/2011 8:44,All,P3,daniel_megert,Dani Megert,normal,3.8 M3,3.8,0
360126,PDE,UI,cwindatt,VERIFIED,FIXED,Set new text file line delimiter to Unix to prevent conflicts,10/25/2011 14:35,Curtis Windatt,Eclipse,PC,3,10/6/2011 12:18,Linux,P3,cwindatt,Curtis Windatt,normal,3.8 M3,4.1,0
360127,Platform,Debug,cwindatt,VERIFIED,FIXED,Set new text file line delimiter to Unix to prevent conflicts,10/28/2011 13:59,Curtis Windatt,Eclipse,PC,3,10/6/2011 12:18,Linux,P3,cwindatt,Curtis Windatt,normal,3.8 M3,3.7,0
360128,JDT,Debug,cwindatt,VERIFIED,FIXED,Set new text file line delimiter to Unix to prevent conflicts,10/28/2011 9:58,Curtis Windatt,Eclipse,PC,3,10/6/2011 12:18,Linux,P3,cwindatt,Curtis Windatt,normal,3.8 M3,3.7,0
360719,PDE,UI,cwindatt,VERIFIED,FIXED,Make TargetPlatformService#newDefaultTargetDefinition() public,12/6/2011 17:38,Curtis Windatt,Eclipse,PC,5,10/12/2011 15:05,Linux,P3,cwindatt,Curtis Windatt,normal,3.8 M4,4.1,0
361660,PDE,API Tools,cwindatt,VERIFIED,FIXED,"API Usage Problem ""Execution environment references were not checked""",6/15/2012 1:46,Curtis Windatt,Eclipse,All,35,10/21/2011 10:20,All,P3,g.watson,Greg Watson,normal,3.8 M6,4.2,0
362602,PDE,UI,cwindatt,VERIFIED,FIXED,[target] Target persistence for contributed locations is incorrect,12/6/2011 17:44,Curtis Windatt,Eclipse,PC,3,11/1/2011 17:11,Linux,P3,cwindatt,Curtis Windatt,normal,3.8 M4,3.7,0
362766,PDE,UI,cwindatt,VERIFIED,FIXED,AFE in BundleImporterTests.testGetImportDescriptions(BundleImporterTests.java:46),12/13/2011 2:16,Curtis Windatt,Eclipse,All,3,11/3/2011 4:08,All,P3,daniel_megert,Dani Megert,normal,3.7.2,3.7.1,0
362945,PDE,UI,cwindatt,VERIFIED,FIXED,Editing the configuration area location doesn't mark the launch configuration as changed,1/19/2012 12:06,Curtis Windatt,Eclipse,PC,3,11/4/2011 15:40,Windows 7,P3,cwindatt,Curtis Windatt,normal,3.7.2,3.7,0
363432,PDE,UI,cwindatt,VERIFIED,FIXED,NPE in Performance Tests run on N20111105-2000,12/7/2011 12:15,Curtis Windatt,Eclipse,PC,6,11/10/2011 3:40,Windows XP,P3,ankur_sharma,Ankur Sharma,normal,3.8 M4,3.8,0
363934,PDE,UI,cwindatt,VERIFIED,FIXED,Cannot create build script anymore: NPE thrown during the operation,12/6/2011 6:16,Curtis Windatt,Eclipse,PC,6,11/16/2011 11:06,Windows 7,P3,Olivier_Thomann,Olivier Thomann,critical,3.8 M4,3.8,0
363972,PDE,UI,cwindatt,VERIFIED,FIXED,Create branch for integration build,12/6/2011 17:39,Curtis Windatt,Eclipse,PC,3,11/16/2011 15:28,Mac OS X - Carbon (unsup.),P3,cwindatt,Curtis Windatt,normal,3.8 M4,3.8,0
364057,PDE,Doc,cwindatt,VERIFIED,FIXED,pde.doc.user bundle version needs to be incremented in the 3.7.x stream,1/19/2012 11:09,Curtis Windatt,Eclipse,PC,4,11/17/2011 11:08,Windows XP,P3,kim.moir,Kim Moir,normal,3.7.2,3.7.1,0
364068,PDE,UI,cwindatt,VERIFIED,FIXED,Variable fails to be resolved in features folder for Target Platform definition,9/16/2015 8:54,Curtis Windatt,Eclipse,Macintosh,6,11/17/2011 12:43,Mac OS X - Carbon (unsup.),P3,sgandon,Sébastien  Gandon,normal,3.8 M4,4.2,0
365132,PDE,API Tools,cwindatt,VERIFIED,FIXED,"With fix for 357110, member types are processed more than once",11/30/2011 11:53,Curtis Windatt,Eclipse,PC,7,11/29/2011 15:40,Windows 7,P3,cwindatt,Curtis Windatt,normal,3.7.2,3.8,0
365220,PDE,API Tools,cwindatt,VERIFIED,FIXED,map files still refer to CVS locations for pde.api tools features,1/19/2012 11:02,Curtis Windatt,Eclipse,PC,5,11/30/2011 11:46,Windows 7,P3,kim.moir,Kim Moir,normal,3.7.2,4.2,0
365325,PDE,UI,cwindatt,VERIFIED,FIXED,Have target feature tests use test data instead of JDT feature,12/7/2011 12:07,Curtis Windatt,Eclipse,PC,4,12/1/2011 10:11,Linux,P3,cwindatt,Curtis Windatt,normal,3.8 M4,3.8,0
365694,PDE,API Tools,cwindatt,VERIFIED,FIXED,org.eclipse.pde.api.tools exports a package it does not have,1/24/2012 12:20,Curtis Windatt,Eclipse,PC,4,12/6/2011 2:29,Linux,P3,david_williams,David Williams,minor,3.8 M5,4.2,0
365914,PDE,UI,cwindatt,VERIFIED,FIXED,PDE wizard doesn't properly set the API Tools nature and builder when creating a new plug-in project,1/19/2012 11:21,Curtis Windatt,Eclipse,All,3,12/7/2011 10:39,All,P3,cwindatt,Curtis Windatt,normal,3.7.2,4.2,0
366205,PDE,UI,cwindatt,VERIFIED,FIXED,"Missing exported package on org.eclipse.pde.ui, compiler option is set to ignore",1/24/2012 12:26,Curtis Windatt,Eclipse,PC,3,12/9/2011 10:21,Linux,P3,cwindatt,Curtis Windatt,normal,3.8 M5,4.2,0
366405,PDE,UI,cwindatt,VERIFIED,FIXED,NPE on loading PDE Target Platform with DirectoryBundleContainer having jars with non-OSGi manifests,1/20/2012 5:35,Curtis Windatt,Eclipse,PC,6,12/12/2011 8:58,Linux,P3,aleksander.bandelj,Aleksander Bandelj,major,3.8 M5,4.2,0
367796,PDE,UI,cwindatt,VERIFIED,FIXED,Backport Bug 355890 - Target platform does not recognize bundles with extension other than *.jar,1/19/2012 17:03,Curtis Windatt,Eclipse,PC,5,1/3/2012 16:14,Windows XP,P3,cwindatt,Curtis Windatt,normal,3.7.2,3.7,0
368458,PDE,API Tools,cwindatt,VERIFIED,FIXED,'Test project missing from workspace baseline' test failures,4/29/2013 17:16,Curtis Windatt,Eclipse,All,13,1/12/2012 10:07,All,P3,Michael_Rennie,Michael Rennie,normal,4.3 M7,3.8,0
368753,PDE,UI,cwindatt,VERIFIED,FIXED,[target] Regression: Target resolution is fail fast and can not read non-osgi plug-ins,2/2/2012 4:58,Curtis Windatt,Eclipse,All,24,1/16/2012 12:56,All,P3,daniel_megert,Dani Megert,normal,3.8 M6,3.8,0
369141,PDE,UI,cwindatt,VERIFIED,FIXED,Revert support for pre-release versions,1/24/2012 12:28,Curtis Windatt,Eclipse,PC,3,1/19/2012 14:38,Mac OS X - Carbon (unsup.),P3,tjwatson,Thomas Watson,normal,3.8 M5,3.8,0
369913,PDE,UI,cwindatt,VERIFIED,FIXED,'Tracing' preference page needs polish,2/2/2012 2:50,Curtis Windatt,Eclipse,PC,3,1/27/2012 6:17,Windows 7,P3,daniel_megert,Dani Megert,normal,3.8 M6,3.8,0
369916,PDE,UI,cwindatt,VERIFIED,FIXED,'Tracing' page content feels odd,12/4/2012 17:44,Curtis Windatt,Eclipse,PC,17,1/27/2012 6:47,Windows 7,P3,daniel_megert,Dani Megert,normal,3.8 M6,3.8,0
370112,PDE,UI,cwindatt,VERIFIED,FIXED,[target] LoadTargetDefinitionJob deadlocks when loading target definition,2/21/2012 9:57,Curtis Windatt,Eclipse,PC,9,1/30/2012 6:02,Windows 7,P3,idydieng,Idrissa Dieng,normal,3.8 M6,3.7.1,0
370402,PDE,UI,cwindatt,VERIFIED,FIXED,misleading state of tracing preference,2/10/2012 3:49,Curtis Windatt,Eclipse,PC,6,2/2/2012 3:13,Windows 7,P3,daniel_megert,Dani Megert,normal,3.8 M6,3.8,0
371657,PDE,UI,cwindatt,VERIFIED,FIXED,[trace] Clean up useless tracing options in tracing plug-in,2/20/2012 3:58,Curtis Windatt,Eclipse,PC,4,2/15/2012 13:24,Linux,P3,cwindatt,Curtis Windatt,normal,3.8 M6,4.2,0
371658,PDE,Doc,cwindatt,VERIFIED,FIXED,[trace] Document for tracing preference page,5/11/2012 13:47,Curtis Windatt,Eclipse,PC,5,2/15/2012 13:25,Linux,P3,cwindatt,Curtis Windatt,normal,3.8 RC1,4.2,0
